state_name,state_abbreviation,state_FIPS,county_name,county_FIPS
Minnesota,MN,27000,Morrison County,27097
Minnesota,MN,27000,Mower County,27099
Minnesota,MN,27000,Murray County,27101
Minnesota,MN,27000,Nicollet County,27103
Minnesota,MN,27000,Nobles County,27105
Minnesota,MN,27000,Norman County,27107
Minnesota,MN,27000,Olmsted County,27109
Minnesota,MN,27000,Otter Tail County,27111
Minnesota,MN,27000,Pennington County,27113
Minnesota,MN,27000,Pine County,27115
Minnesota,MN,27000,Pipestone County,27117
Minnesota,MN,27000,Polk County,27119
Minnesota,MN,27000,Pope County,27121
Minnesota,MN,27000,Ramsey County,27123
Minnesota,MN,27000,Red Lake County,27125
Minnesota,MN,27000,Redwood County,27127
Minnesota,MN,27000,Renville County,27129
Minnesota,MN,27000,Rice County,27131
Minnesota,MN,27000,Rock County,27133
Minnesota,MN,27000,Roseau County,27135
Minnesota,MN,27000,St. Louis County,27137
Minnesota,MN,27000,Scott County,27139
Minnesota,MN,27000,Sherburne County,27141
Minnesota,MN,27000,Sibley County,27143
Minnesota,MN,27000,Stearns County,27145
Minnesota,MN,27000,Steele County,27147
Minnesota,MN,27000,Stevens County,27149
Minnesota,MN,27000,Swift County,27151
Minnesota,MN,27000,Todd County,27153
Minnesota,MN,27000,Traverse County,27155
Minnesota,MN,27000,Wabasha County,27157
Minnesota,MN,27000,Wadena County,27159
Minnesota,MN,27000,Waseca County,27161
Minnesota,MN,27000,Washington County,27163
Minnesota,MN,27000,Watonwan County,27165
Minnesota,MN,27000,Wilkin County,27167
Minnesota,MN,27000,Winona County,27169
Minnesota,MN,27000,Wright County,27171
Minnesota,MN,27000,Yellow Medicine County,27173
Mississippi,MS,28000,Adams County,28001
Mississippi,MS,28000,Alcorn County,28003
Mississippi,MS,28000,Amite County,28005
Mississippi,MS,28000,Attala County,28007
Mississippi,MS,28000,Benton County,28009
Mississippi,MS,28000,Bolivar County,28011
Mississippi,MS,28000,Calhoun County,28013
Mississippi,MS,28000,Carroll County,28015
Mississippi,MS,28000,Chickasaw County,28017
Mississippi,MS,28000,Choctaw County,28019
Mississippi,MS,28000,Claiborne County,28021
Mississippi,MS,28000,Clarke County,28023
Mississippi,MS,28000,Clay County,28025
Mississippi,MS,28000,Coahoma County,28027
Mississippi,MS,28000,Copiah County,28029
Mississippi,MS,28000,Covington County,28031
Mississippi,MS,28000,DeSoto County,28033
Mississippi,MS,28000,Forrest County,28035
Mississippi,MS,28000,Franklin County,28037
Mississippi,MS,28000,George County,28039
Mississippi,MS,28000,Greene County,28041
Mississippi,MS,28000,Grenada County,28043
Mississippi,MS,28000,Hancock County,28045
Mississippi,MS,28000,Harrison County,28047
Mississippi,MS,28000,Hinds County,28049
Mississippi,MS,28000,Holmes County,28051
Mississippi,MS,28000,Humphreys County,28053
Mississippi,MS,28000,Issaquena County,28055
Mississippi,MS,28000,Itawamba County,28057
Mississippi,MS,28000,Jackson County,28059
Mississippi,MS,28000,Jasper County,28061
Mississippi,MS,28000,Jefferson County,28063
Mississippi,MS,28000,Jefferson Davis County,28065
Mississippi,MS,28000,Jones County,28067
Mississippi,MS,28000,Kemper County,28069
Mississippi,MS,28000,Lafayette County,28071
Mississippi,MS,28000,Lamar County,28073
Mississippi,MS,28000,Lauderdale County,28075
Mississippi,MS,28000,Lawrence County,28077
Mississippi,MS,28000,Leake County,28079
Mississippi,MS,28000,Lee County,28081
Mississippi,MS,28000,Leflore County,28083
Mississippi,MS,28000,Lincoln County,28085
Mississippi,MS,28000,Lowndes County,28087
Mississippi,MS,28000,Madison County,28089
Mississippi,MS,28000,Marion County,28091
Mississippi,MS,28000,Marshall County,28093
Mississippi,MS,28000,Monroe County,28095
Mississippi,MS,28000,Montgomery County,28097
Mississippi,MS,28000,Neshoba County,28099
Mississippi,MS,28000,Newton County,28101
Mississippi,MS,28000,Noxubee County,28103
Mississippi,MS,28000,Oktibbeha County,28105
Mississippi,MS,28000,Panola County,28107
Mississippi,MS,28000,Pearl River County,28109
Mississippi,MS,28000,Perry County,28111
Mississippi,MS,28000,Pike County,28113
Mississippi,MS,28000,Pontotoc County,28115
Mississippi,MS,28000,Prentiss County,28117
Mississippi,MS,28000,Quitman County,28119
Mississippi,MS,28000,Rankin County,28121
Mississippi,MS,28000,Scott County,28123
Mississippi,MS,28000,Sharkey County,28125
Mississippi,MS,28000,Simpson County,28127
Mississippi,MS,28000,Smith County,28129
Mississippi,MS,28000,Stone County,28131
Mississippi,MS,28000,Sunflower County,28133
Mississippi,MS,28000,Tallahatchie County,28135
Mississippi,MS,28000,Tate County,28137
Mississippi,MS,28000,Tippah County,28139
Mississippi,MS,28000,Tishomingo County,28141
Mississippi,MS,28000,Tunica County,28143
Mississippi,MS,28000,Union County,28145
Mississippi,MS,28000,Walthall County,28147
Mississippi,MS,28000,Warren County,28149
Mississippi,MS,28000,Washington County,28151
Mississippi,MS,28000,Wayne County,28153
Mississippi,MS,28000,Webster County,28155
Mississippi,MS,28000,Wilkinson County,28157
Mississippi,MS,28000,Winston County,28159
Mississippi,MS,28000,Yalobusha County,28161
Mississippi,MS,28000,Yazoo County,28163
Missouri,MO,29000,Adair County,29001
Missouri,MO,29000,Andrew County,29003
Missouri,MO,29000,Atchison County,29005
Missouri,MO,29000,Audrain County,29007
Missouri,MO,29000,Barry County,29009
Missouri,MO,29000,Barton County,29011
Missouri,MO,29000,Bates County,29013
Missouri,MO,29000,Benton County,29015
Missouri,MO,29000,Bollinger County,29017
Missouri,MO,29000,Boone County,29019
Missouri,MO,29000,Buchanan County,29021
Missouri,MO,29000,Butler County,29023
Missouri,MO,29000,Caldwell County,29025
Missouri,MO,29000,Callaway County,29027
Missouri,MO,29000,Camden County,29029
Missouri,MO,29000,Cape Girardeau County,29031
Missouri,MO,29000,Carroll County,29033
Missouri,MO,29000,Carter County,29035
Missouri,MO,29000,Cass County,29037
Missouri,MO,29000,Cedar County,29039
Missouri,MO,29000,Chariton County,29041
Missouri,MO,29000,Christian County,29043
Missouri,MO,29000,Clark County,29045
Missouri,MO,29000,Clay County,29047
Missouri,MO,29000,Clinton County,29049
Missouri,MO,29000,Cole County,29051
Missouri,MO,29000,Cooper County,29053
Missouri,MO,29000,Crawford County,29055
Missouri,MO,29000,Dade County,29057
Missouri,MO,29000,Dallas County,29059
Missouri,MO,29000,Daviess County,29061
Missouri,MO,29000,DeKalb County,29063
Missouri,MO,29000,Dent County,29065
Missouri,MO,29000,Douglas County,29067
Missouri,MO,29000,Dunklin County,29069
Missouri,MO,29000,Franklin County,29071
Missouri,MO,29000,Gasconade County,29073
Missouri,MO,29000,Gentry County,29075
Missouri,MO,29000,Greene County,29077
Missouri,MO,29000,Grundy County,29079
Missouri,MO,29000,Harrison County,29081
Missouri,MO,29000,Henry County,29083
Missouri,MO,29000,Hickory County,29085
Missouri,MO,29000,Holt County,29087
Missouri,MO,29000,Howard County,29089
Missouri,MO,29000,Howell County,29091
Missouri,MO,29000,Iron County,29093
Missouri,MO,29000,Jackson County,29095
Missouri,MO,29000,Jasper County,29097
Missouri,MO,29000,Jefferson County,29099
Missouri,MO,29000,Johnson County,29101
Missouri,MO,29000,Knox County,29103
Missouri,MO,29000,Laclede County,29105
Missouri,MO,29000,Lafayette County,29107
Missouri,MO,29000,Lawrence County,29109
Missouri,MO,29000,Lewis County,29111
Missouri,MO,29000,Lincoln County,29113
Missouri,MO,29000,Linn County,29115
Missouri,MO,29000,Livingston County,29117
Missouri,MO,29000,McDonald County,29119
Missouri,MO,29000,Macon County,29121
Missouri,MO,29000,Madison County,29123
Missouri,MO,29000,Maries County,29125
Missouri,MO,29000,Marion County,29127
Missouri,MO,29000,Mercer County,29129
Missouri,MO,29000,Miller County,29131
Missouri,MO,29000,Mississippi County,29133
Missouri,MO,29000,Moniteau County,29135
Missouri,MO,29000,Monroe County,29137
Missouri,MO,29000,Montgomery County,29139
Missouri,MO,29000,Morgan County,29141
Missouri,MO,29000,New Madrid County,29143
Missouri,MO,29000,Newton County,29145
Missouri,MO,29000,Nodaway County,29147
Missouri,MO,29000,Oregon County,29149
Missouri,MO,29000,Osage County,29151
Missouri,MO,29000,Ozark County,29153
Missouri,MO,29000,Pemiscot County,29155
Missouri,MO,29000,Perry County,29157
Missouri,MO,29000,Pettis County,29159
Missouri,MO,29000,Phelps County,29161
Missouri,MO,29000,Pike County,29163
Missouri,MO,29000,Platte County,29165
Missouri,MO,29000,Polk County,29167
Missouri,MO,29000,Pulaski County,29169
Missouri,MO,29000,Putnam County,29171
Missouri,MO,29000,Ralls County,29173
Missouri,MO,29000,Randolph County,29175
Missouri,MO,29000,Ray County,29177
Missouri,MO,29000,Reynolds County,29179
Missouri,MO,29000,Ripley County,29181
Missouri,MO,29000,St. Charles County,29183
Missouri,MO,29000,St. Clair County,29185
Missouri,MO,29000,Ste. Genevieve County,29186
Missouri,MO,29000,St. Francois County,29187
Missouri,MO,29000,St. Louis County,29189
Missouri,MO,29000,Saline County,29195
Missouri,MO,29000,Schuyler County,29197
Missouri,MO,29000,Scotland County,29199
Missouri,MO,29000,Scott County,29201
Missouri,MO,29000,Shannon County,29203
Missouri,MO,29000,Shelby County,29205
Missouri,MO,29000,Stoddard County,29207
Missouri,MO,29000,Stone County,29209
Missouri,MO,29000,Sullivan County,29211
Missouri,MO,29000,Taney County,29213
Missouri,MO,29000,Texas County,29215
Missouri,MO,29000,Vernon County,29217
Missouri,MO,29000,Warren County,29219
Missouri,MO,29000,Washington County,29221
Missouri,MO,29000,Wayne County,29223
Missouri,MO,29000,Webster County,29225
Missouri,MO,29000,Worth County,29227
Missouri,MO,29000,Wright County,29229
Missouri,MO,29000,St. Louis City,29510
Montana,MT,30000,Beaverhead County,30001
Montana,MT,30000,Big Horn County,30003
Montana,MT,30000,Blaine County,30005
Montana,MT,30000,Broadwater County,30007
Montana,MT,30000,Carbon County,30009
Montana,MT,30000,Carter County,30011
Montana,MT,30000,Cascade County,30013
Montana,MT,30000,Chouteau County,30015
Montana,MT,30000,Custer County,30017
Montana,MT,30000,Daniels County,30019
Montana,MT,30000,Dawson County,30021
Montana,MT,30000,Deer Lodge County,30023
Montana,MT,30000,Fallon County,30025
Montana,MT,30000,Fergus County,30027
Montana,MT,30000,Flathead County,30029
Montana,MT,30000,Gallatin County,30031
Montana,MT,30000,Garfield County,30033
Montana,MT,30000,Glacier County,30035
Montana,MT,30000,Golden Valley County,30037
Montana,MT,30000,Granite County,30039
Montana,MT,30000,Hill County,30041
Montana,MT,30000,Jefferson County,30043
Montana,MT,30000,Judith Basin County,30045
Montana,MT,30000,Lake County,30047
Montana,MT,30000,Lewis and Clark County,30049
Montana,MT,30000,Liberty County,30051
Montana,MT,30000,Lincoln County,30053
Montana,MT,30000,McCone County,30055
Montana,MT,30000,Madison County,30057
Montana,MT,30000,Meagher County,30059
Montana,MT,30000,Mineral County,30061
Montana,MT,30000,Missoula County,30063
Montana,MT,30000,Musselshell County,30065
Montana,MT,30000,Park County,30067
Montana,MT,30000,Petroleum County,30069
Montana,MT,30000,Phillips County,30071
Montana,MT,30000,Pondera County,30073
Montana,MT,30000,Powder River County,30075
Montana,MT,30000,Powell County,30077
Montana,MT,30000,Prairie County,30079
Montana,MT,30000,Ravalli County,30081
Montana,MT,30000,Richland County,30083
Montana,MT,30000,Roosevelt County,30085
Montana,MT,30000,Rosebud County,30087
Montana,MT,30000,Sanders County,30089
Montana,MT,30000,Sheridan County,30091
Montana,MT,30000,Silver Bow County,30093
Montana,MT,30000,Stillwater County,30095
Montana,MT,30000,Sweet Grass County,30097
Montana,MT,30000,Teton County,30099
Montana,MT,30000,Toole County,30101
Montana,MT,30000,Treasure County,30103
Montana,MT,30000,Valley County,30105
Montana,MT,30000,Wheatland County,30107
Montana,MT,30000,Wibaux County,30109
Montana,MT,30000,Yellowstone County,30111
Nebraska,NE,31000,Adams County,31001
Nebraska,NE,31000,Antelope County,31003
Nebraska,NE,31000,Arthur County,31005
Nebraska,NE,31000,Banner County,31007
Nebraska,NE,31000,Blaine County,31009
Nebraska,NE,31000,Boone County,31011
Nebraska,NE,31000,Box Butte County,31013
Nebraska,NE,31000,Boyd County,31015
Nebraska,NE,31000,Brown County,31017
Nebraska,NE,31000,Buffalo County,31019
Nebraska,NE,31000,Burt County,31021
Nebraska,NE,31000,Butler County,31023
Nebraska,NE,31000,Cass County,31025
Nebraska,NE,31000,Cedar County,31027
Nebraska,NE,31000,Chase County,31029
Nebraska,NE,31000,Cherry County,31031
Nebraska,NE,31000,Cheyenne County,31033
Nebraska,NE,31000,Clay County,31035
Nebraska,NE,31000,Colfax County,31037
Nebraska,NE,31000,Cuming County,31039
Nebraska,NE,31000,Custer County,31041
Nebraska,NE,31000,Dakota County,31043
Nebraska,NE,31000,Dawes County,31045
Nebraska,NE,31000,Dawson County,31047
Nebraska,NE,31000,Deuel County,31049
Nebraska,NE,31000,Dixon County,31051
Nebraska,NE,31000,Dodge County,31053
Nebraska,NE,31000,Douglas County,31055
Nebraska,NE,31000,Dundy County,31057
Nebraska,NE,31000,Fillmore County,31059
Nebraska,NE,31000,Franklin County,31061
Nebraska,NE,31000,Frontier County,31063
Nebraska,NE,31000,Furnas County,31065
Nebraska,NE,31000,Gage County,31067
Nebraska,NE,31000,Garden County,31069
Nebraska,NE,31000,Garfield County,31071
Nebraska,NE,31000,Gosper County,31073
Nebraska,NE,31000,Grant County,31075
Nebraska,NE,31000,Greeley County,31077
Nebraska,NE,31000,Hall County,31079
Nebraska,NE,31000,Hamilton County,31081
Nebraska,NE,31000,Harlan County,31083
Nebraska,NE,31000,Hayes County,31085
Nebraska,NE,31000,Hitchcock County,31087
Nebraska,NE,31000,Holt County,31089
Nebraska,NE,31000,Hooker County,31091
Nebraska,NE,31000,Howard County,31093
Nebraska,NE,31000,Jefferson County,31095
Nebraska,NE,31000,Johnson County,31097
Nebraska,NE,31000,Kearney County,31099
Nebraska,NE,31000,Keith County,31101
Nebraska,NE,31000,Keya Paha County,31103
Nebraska,NE,31000,Kimball County,31105
Nebraska,NE,31000,Knox County,31107
Nebraska,NE,31000,Lancaster County,31109
Nebraska,NE,31000,Lincoln County,31111
Nebraska,NE,31000,Logan County,31113
Nebraska,NE,31000,Loup County,31115
Nebraska,NE,31000,McPherson County,31117
Nebraska,NE,31000,Madison County,31119
Nebraska,NE,31000,Merrick County,31121
Nebraska,NE,31000,Morrill County,31123
Nebraska,NE,31000,Nance County,31125
Nebraska,NE,31000,Nemaha County,31127
Nebraska,NE,31000,Nuckolls County,31129
Nebraska,NE,31000,Otoe County,31131
Nebraska,NE,31000,Pawnee County,31133
Nebraska,NE,31000,Perkins County,31135
Nebraska,NE,31000,Phelps County,31137
Nebraska,NE,31000,Pierce County,31139
Nebraska,NE,31000,Platte County,31141
Nebraska,NE,31000,Polk County,31143
Nebraska,NE,31000,Red Willow County,31145
Nebraska,NE,31000,Richardson County,31147
Nebraska,NE,31000,Rock County,31149
Nebraska,NE,31000,Saline County,31151
Nebraska,NE,31000,Sarpy County,31153
Nebraska,NE,31000,Saunders County,31155
Nebraska,NE,31000,Scotts Bluff County,31157
Nebraska,NE,31000,Seward County,31159
Nebraska,NE,31000,Sheridan County,31161
Nebraska,NE,31000,Sherman County,31163
Nebraska,NE,31000,Sioux County,31165
Nebraska,NE,31000,Stanton County,31167
Nebraska,NE,31000,Thayer County,31169
Nebraska,NE,31000,Thomas County,31171
Nebraska,NE,31000,Thurston County,31173
Nebraska,NE,31000,Valley County,31175
Nebraska,NE,31000,Washington County,31177
Nebraska,NE,31000,Wayne County,31179
Nebraska,NE,31000,Webster County,31181
Nebraska,NE,31000,Wheeler County,31183
Nebraska,NE,31000,York County,31185
Nevada,NV,32000,Churchill County,32001
Nevada,NV,32000,Clark County,32003
Nevada,NV,32000,Douglas County,32005
Nevada,NV,32000,Elko County,32007
Nevada,NV,32000,Esmeralda County,32009
Nevada,NV,32000,Eureka County,32011
Nevada,NV,32000,Humboldt County,32013
Nevada,NV,32000,Lander County,32015
Nevada,NV,32000,Lincoln County,32017
Nevada,NV,32000,Lyon County,32019
Nevada,NV,32000,Mineral County,32021
Nevada,NV,32000,Nye County,32023
Nevada,NV,32000,Pershing County,32027
Nevada,NV,32000,Storey County,32029
Nevada,NV,32000,Washoe County,32031
Nevada,NV,32000,White Pine County,32033
Nevada,NV,32000,Carson City,32510
New Hampshire,NH,33000,Belknap County,33001
New Hampshire,NH,33000,Carroll County,33003
New Hampshire,NH,33000,Cheshire County,33005
New Hampshire,NH,33000,Coos County,33007
New Hampshire,NH,33000,Grafton County,33009
New Hampshire,NH,33000,Hillsborough County,33011
New Hampshire,NH,33000,Merrimack County,33013
New Hampshire,NH,33000,Rockingham County,33015
New Hampshire,NH,33000,Strafford County,33017
New Hampshire,NH,33000,Sullivan County,33019
New Jersey,NJ,34000,Atlantic County,34001
New Jersey,NJ,34000,Bergen County,34003
New Jersey,NJ,34000,Burlington County,34005
New Jersey,NJ,34000,Camden County,34007
New Jersey,NJ,34000,Cape May County,34009
New Jersey,NJ,34000,Cumberland County,34011
New Jersey,NJ,34000,Essex County,34013
New Jersey,NJ,34000,Gloucester County,34015
New Jersey,NJ,34000,Hudson County,34017
New Jersey,NJ,34000,Hunterdon County,34019
New Jersey,NJ,34000,Mercer County,34021
New Jersey,NJ,34000,Middlesex County,34023
New Jersey,NJ,34000,Monmouth County,34025
New Jersey,NJ,34000,Morris County,34027
New Jersey,NJ,34000,Ocean County,34029
New Jersey,NJ,34000,Passaic County,34031
New Jersey,NJ,34000,Salem County,34033
New Jersey,NJ,34000,Somerset County,34035
New Jersey,NJ,34000,Sussex County,34037
New Jersey,NJ,34000,Union County,34039
New Jersey,NJ,34000,Warren County,34041
New Mexico,NM,35000,Bernalillo County,35001
New Mexico,NM,35000,Catron County,35003
New Mexico,NM,35000,Chaves County,35005
New Mexico,NM,35000,Cibola County,35006
New Mexico,NM,35000,Colfax County,35007
New Mexico,NM,35000,Curry County,35009
New Mexico,NM,35000,De Baca County,35011
New Mexico,NM,35000,Dona Ana County,35013
New Mexico,NM,35000,Eddy County,35015
New Mexico,NM,35000,Grant County,35017
New Mexico,NM,35000,Guadalupe County,35019
New Mexico,NM,35000,Harding County,35021
New Mexico,NM,35000,Hidalgo County,35023
New Mexico,NM,35000,Lea County,35025
New Mexico,NM,35000,Lincoln County,35027
New Mexico,NM,35000,Los Alamos County,35028
New Mexico,NM,35000,Luna County,35029
New Mexico,NM,35000,McKinley County,35031
New Mexico,NM,35000,Mora County,35033
New Mexico,NM,35000,Otero County,35035
New Mexico,NM,35000,Quay County,35037
New Mexico,NM,35000,Rio Arriba County,35039
New Mexico,NM,35000,Roosevelt County,35041
New Mexico,NM,35000,Sandoval County,35043
New Mexico,NM,35000,San Juan County,35045
New Mexico,NM,35000,San Miguel County,35047
New Mexico,NM,35000,Santa Fe County,35049
New Mexico,NM,35000,Sierra County,35051
New Mexico,NM,35000,Socorro County,35053
New Mexico,NM,35000,Taos County,35055
New Mexico,NM,35000,Torrance County,35057
New Mexico,NM,35000,Union County,35059
New Mexico,NM,35000,Valencia County,35061
New York,NY,36000,Albany County,36001
New York,NY,36000,Allegany County,36003
New York,NY,36000,Bronx County,36005
New York,NY,36000,Broome County,36007
New York,NY,36000,Cattaraugus County,36009
New York,NY,36000,Cayuga County,36011
New York,NY,36000,Chautauqua County,36013
New York,NY,36000,Chemung County,36015
New York,NY,36000,Chenango County,36017
New York,NY,36000,Clinton County,36019
New York,NY,36000,Columbia County,36021
New York,NY,36000,Cortland County,36023
New York,NY,36000,Delaware County,36025
New York,NY,36000,Dutchess County,36027
New York,NY,36000,Erie County,36029
New York,NY,36000,Essex County,36031
New York,NY,36000,Franklin County,36033
New York,NY,36000,Fulton County,36035
New York,NY,36000,Genesee County,36037
New York,NY,36000,Greene County,36039
New York,NY,36000,Hamilton County,36041
New York,NY,36000,Herkimer County,36043
New York,NY,36000,Jefferson County,36045
New York,NY,36000,Kings County,36047
New York,NY,36000,Lewis County,36049
New York,NY,36000,Livingston County,36051
New York,NY,36000,Madison County,36053
New York,NY,36000,Monroe County,36055
New York,NY,36000,Montgomery County,36057
New York,NY,36000,Nassau County,36059
New York,NY,36000,New York County,36061
New York,NY,36000,Niagara County,36063
New York,NY,36000,Oneida County,36065
New York,NY,36000,Onondaga County,36067
New York,NY,36000,Ontario County,36069
New York,NY,36000,Orange County,36071
New York,NY,36000,Orleans County,36073
New York,NY,36000,Oswego County,36075
New York,NY,36000,Otsego County,36077
New York,NY,36000,Putnam County,36079
New York,NY,36000,Queens County,36081
New York,NY,36000,Rensselaer County,36083
New York,NY,36000,Richmond County,36085
New York,NY,36000,Rockland County,36087
New York,NY,36000,St. Lawrence County,36089
New York,NY,36000,Saratoga County,36091
New York,NY,36000,Schenectady County,36093
New York,NY,36000,Schoharie County,36095
New York,NY,36000,Schuyler County,36097
New York,NY,36000,Seneca County,36099
New York,NY,36000,Steuben County,36101
New York,NY,36000,Suffolk County,36103
New York,NY,36000,Sullivan County,36105
New York,NY,36000,Tioga County,36107
New York,NY,36000,Tompkins County,36109
New York,NY,36000,Ulster County,36111
New York,NY,36000,Warren County,36113
New York,NY,36000,Washington County,36115
New York,NY,36000,Wayne County,36117
New York,NY,36000,Westchester County,36119
New York,NY,36000,Wyoming County,36121
New York,NY,36000,Yates County,36123
North Carolina,NC,37000,Alamance County,37001
North Carolina,NC,37000,Alexander County,37003
North Carolina,NC,37000,Alleghany County,37005
North Carolina,NC,37000,Anson County,37007
North Carolina,NC,37000,Ashe County,37009
North Carolina,NC,37000,Avery County,37011
North Carolina,NC,37000,Beaufort County,37013
North Carolina,NC,37000,Bertie County,37015
North Carolina,NC,37000,Bladen County,37017
North Carolina,NC,37000,Brunswick County,37019
North Carolina,NC,37000,Buncombe County,37021
North Carolina,NC,37000,Burke County,37023
North Carolina,NC,37000,Cabarrus County,37025
North Carolina,NC,37000,Caldwell County,37027
North Carolina,NC,37000,Camden County,37029
North Carolina,NC,37000,Carteret County,37031
North Carolina,NC,37000,Caswell County,37033
North Carolina,NC,37000,Catawba County,37035
North Carolina,NC,37000,Chatham County,37037
North Carolina,NC,37000,Cherokee County,37039
North Carolina,NC,37000,Chowan County,37041
North Carolina,NC,37000,Clay County,37043
North Carolina,NC,37000,Cleveland County,37045
North Carolina,NC,37000,Columbus County,37047
North Carolina,NC,37000,Craven County,37049
North Carolina,NC,37000,Cumberland County,37051
North Carolina,NC,37000,Currituck County,37053
North Carolina,NC,37000,Dare County,37055
North Carolina,NC,37000,Davidson County,37057
North Carolina,NC,37000,Davie County,37059
North Carolina,NC,37000,Duplin County,37061
North Carolina,NC,37000,Durham County,37063
North Carolina,NC,37000,Edgecombe County,37065
North Carolina,NC,37000,Forsyth County,37067
North Carolina,NC,37000,Franklin County,37069
North Carolina,NC,37000,Gaston County,37071
North Carolina,NC,37000,Gates County,37073
North Carolina,NC,37000,Graham County,37075
North Carolina,NC,37000,Granville County,37077
North Carolina,NC,37000,Greene County,37079
North Carolina,NC,37000,Guilford County,37081
North Carolina,NC,37000,Halifax County,37083
North Carolina,NC,37000,Harnett County,37085
North Carolina,NC,37000,Haywood County,37087
North Carolina,NC,37000,Henderson County,37089
North Carolina,NC,37000,Hertford County,37091
North Carolina,NC,37000,Hoke County,37093
North Carolina,NC,37000,Hyde County,37095
North Carolina,NC,37000,Iredell County,37097
North Carolina,NC,37000,Jackson County,37099
North Carolina,NC,37000,Johnston County,37101
North Carolina,NC,37000,Jones County,37103
North Carolina,NC,37000,Lee County,37105
North Carolina,NC,37000,Lenoir County,37107
North Carolina,NC,37000,Lincoln County,37109
North Carolina,NC,37000,McDowell County,37111
North Carolina,NC,37000,Macon County,37113
North Carolina,NC,37000,Madison County,37115
North Carolina,NC,37000,Martin County,37117
North Carolina,NC,37000,Mecklenburg County,37119
North Carolina,NC,37000,Mitchell County,37121
North Carolina,NC,37000,Montgomery County,37123
North Carolina,NC,37000,Moore County,37125
North Carolina,NC,37000,Nash County,37127
North Carolina,NC,37000,New Hanover County,37129
North Carolina,NC,37000,Northampton County,37131
North Carolina,NC,37000,Onslow County,37133
North Carolina,NC,37000,Orange County,37135
North Carolina,NC,37000,Pamlico County,37137
North Carolina,NC,37000,Pasquotank County,37139
North Carolina,NC,37000,Pender County,37141
North Carolina,NC,37000,Perquimans County,37143
North Carolina,NC,37000,Person County,37145
North Carolina,NC,37000,Pitt County,37147
North Carolina,NC,37000,Polk County,37149
North Carolina,NC,37000,Randolph County,37151
North Carolina,NC,37000,Richmond County,37153
North Carolina,NC,37000,Robeson County,37155
North Carolina,NC,37000,Rockingham County,37157
North Carolina,NC,37000,Rowan County,37159
North Carolina,NC,37000,Rutherford County,37161
North Carolina,NC,37000,Sampson County,37163
North Carolina,NC,37000,Scotland County,37165
North Carolina,NC,37000,Stanly County,37167
North Carolina,NC,37000,Stokes County,37169
North Carolina,NC,37000,Surry County,37171
North Carolina,NC,37000,Swain County,37173
North Carolina,NC,37000,Transylvania County,37175
North Carolina,NC,37000,Tyrrell County,37177
North Carolina,NC,37000,Union County,37179
North Carolina,NC,37000,Vance County,37181
North Carolina,NC,37000,Wake County,37183
North Carolina,NC,37000,Warren County,37185
North Carolina,NC,37000,Washington County,37187
North Carolina,NC,37000,Watauga County,37189
North Carolina,NC,37000,Wayne County,37191
North Carolina,NC,37000,Wilkes County,37193
North Carolina,NC,37000,Wilson County,37195
North Carolina,NC,37000,Yadkin County,37197
North Carolina,NC,37000,Yancey County,37199
North Dakota,ND,38000,Adams County,38001
North Dakota,ND,38000,Barnes County,38003
North Dakota,ND,38000,Benson County,38005
North Dakota,ND,38000,Billings County,38007
North Dakota,ND,38000,Bottineau County,38009
North Dakota,ND,38000,Bowman County,38011
North Dakota,ND,38000,Burke County,38013
North Dakota,ND,38000,Burleigh County,38015
North Dakota,ND,38000,Cass County,38017
North Dakota,ND,38000,Cavalier County,38019
North Dakota,ND,38000,Dickey County,38021
North Dakota,ND,38000,Divide County,38023
North Dakota,ND,38000,Dunn County,38025
North Dakota,ND,38000,Eddy County,38027
North Dakota,ND,38000,Emmons County,38029
North Dakota,ND,38000,Foster County,38031
North Dakota,ND,38000,Golden Valley County,38033
North Dakota,ND,38000,Grand Forks County,38035
North Dakota,ND,38000,Grant County,38037
North Dakota,ND,38000,Griggs County,38039
North Dakota,ND,38000,Hettinger County,38041
North Dakota,ND,38000,Kidder County,38043
North Dakota,ND,38000,LaMoure County,38045
North Dakota,ND,38000,Logan County,38047
North Dakota,ND,38000,McHenry County,38049
North Dakota,ND,38000,McIntosh County,38051
North Dakota,ND,38000,McKenzie County,38053
North Dakota,ND,38000,McLean County,38055
North Dakota,ND,38000,Mercer County,38057
North Dakota,ND,38000,Morton County,38059
North Dakota,ND,38000,Mountrail County,38061
North Dakota,ND,38000,Nelson County,38063
North Dakota,ND,38000,Oliver County,38065
North Dakota,ND,38000,Pembina County,38067
North Dakota,ND,38000,Pierce County,38069
North Dakota,ND,38000,Ramsey County,38071
North Dakota,ND,38000,Ransom County,38073
North Dakota,ND,38000,Renville County,38075
North Dakota,ND,38000,Richland County,38077
North Dakota,ND,38000,Rolette County,38079
North Dakota,ND,38000,Sargent County,38081
North Dakota,ND,38000,Sheridan County,38083
North Dakota,ND,38000,Sioux County,38085
North Dakota,ND,38000,Slope County,38087
North Dakota,ND,38000,Stark County,38089
North Dakota,ND,38000,Steele County,38091
North Dakota,ND,38000,Stutsman County,38093
North Dakota,ND,38000,Towner County,38095
North Dakota,ND,38000,Traill County,38097
North Dakota,ND,38000,Walsh County,38099
North Dakota,ND,38000,Ward County,38101
North Dakota,ND,38000,Wells County,38103
North Dakota,ND,38000,Williams County,38105
Ohio,OH,39000,Adams County,39001
